userID,itemID,rating
User_6,Luxury Apartments in Downtown LA,2
User_6,Luxury Condo with Parking,5
User_6,Luxury Downtown Vacation Home with Parking,4
User_6,Luxury Home In The Heart of LA,3
User_6,Luxury Private 2 bedroom Condo,3
User_6,Luxury Studio Next to LA Live,1
User_6,Luxury Suite in The Heart of Hollywood,2
User_6,"Luxury, Hollywood Experience",1
User_6,"Luxury, Hollywood Walk of Fame",4
User_6,Magic Castle Hotel,3
User_6,Mama Shelter Los Angeles,4
User_6,"Marina Del Rey/Venice 2 Bed, 2 Bath. Pool, Gym",3
User_6,Marina Vacation Rentals,1
User_6,Marina del Rey Hotel,3
User_6,Marina del Rey Marriott,3
User_6,Marina del Rey Suites,3
User_6,Mayumi,1
User_6,Melorese PH Loft,2
User_6,Melrose Apartment # 18,2
User_6,Melrose Place,5
User_6,Mid City 3 Bedroom 3 Bathroom 5 Queen Beds,1
User_6,Millennium Biltmore Los Angeles,4
User_6,Miyako Hotel Los Angeles,5
User_6,Modern 3 bedrooms 2 bathrooms Mid City,5
User_6,Modern Apartments in Downtown LA,1
User_6,Modern Living,5
User_6,Modern Star Apartments,3
User_6,Mondrian Los Angeles in West Hollywood,5
User_6,Montage Beverly Hills,4
User_6,Montrose West Hollywood,5
User_6,Mosaic Hotel,3
User_6,Mr C Beverly Hills,3
User_6,NEW Apartment near Staples Center,1
User_6,NEW! LUXURY SUITE with Parking!,4
User_6,Noon on Sunset Hill,4
User_6,O Hotel,3
User_6,Ocean Park Hotel,2
User_6,Ocean Style Studio Venice Beach,5
User_6,Ocean Suites - Coral,1
User_6,Ocean Suites - Ocean,2
User_6,Ocean Suites - Pier,1
User_6,Ocean Suites - Sail,5
User_6,Ocean Suites - Sand,4
User_6,Ocean Suites - Shell,4
User_6,Ocean Suites - Sunset,1
User_6,Oceana Beach Club Hotel,5
User_6,Omni Los Angeles Hotel California Plaza,1
User_6,Orange Drive Hostel,3
User_6,PREMIUM TWO BEDROOM CONDO w Free parking,4
User_6,Palihotel Melrose,5
User_6,Palihouse Santa Monica,1
User_6,Palihouse West Hollywood,1
User_6,Pelham Apartment 8,3
User_6,Penthouse Highrise,2
User_6,Penthouse Los Angeles Convention Resort Suite Pool,1
User_6,Penthouse with a Stunning Hollywood View,2
User_6,Perfect Chill in Hollywood,3
User_6,Petit Ermitage,1
User_6,Plaza la Reina,2
User_6,PodShare Los Feliz,3
User_6,PodShare Venice,5
User_6,Popular Audrey Hepburns Hollywood Suites,5
User_6,Popular DTLA Designer Suite,5
User_6,Popular Downtown LA Bellagio Resort Suite,5
User_6,Popular Downtown LA Cirrus Resort Style Suite,4
User_6,Popular Downtown LA Extravagant Suite,4
User_6,Popular Downtown LA Governor Suite,1
User_6,Popular Downtown LA Luxury Palazzo Resort Style Suite,3
User_6,Popular Downtown LA Parlor Resort Style Suite,4
User_6,Popular Downtown LA Platinum Resort Style Suite,5
User_6,Popular Downtown LA Presidential Pool Table High Rise,3
User_6,Popular Downtown LA Skyline View Suites,4
User_6,Popular Downtown LA Spectacular Suite,4
User_6,Popular Downtown LA Splendid Suite,2
User_6,Popular Downtown LA Venetian Resort Style Suite,3
User_6,Popular Downtown Los Angeles Luxurious Resort Suite,5
User_6,Popular Hollywood Blvd Deluxe Suite,1
User_6,Popular Hollywood Blvd Gorgeous Penthouse,5
User_6,Popular Hollywood Blvd James Dean Suite,4
User_6,Popular Hollywood Blvd Magnificent Suite,4
User_6,Popular Hollywood Blvd Majestic Suite,5
User_6,Popular Hollywood Blvd Modern Suite,2
User_6,Popular Hollywood Blvd Plush Suite,1
User_6,Popular Hollywood Blvd Premier Suite,3
User_6,Popular Hollywood Blvd Shining Suite,5
User_6,Popular Hollywood Blvd Superstar Suite,3
User_6,Popular Hollywood Blvd Two Story Suite,3
User_6,Popular Hollywood Blvd View Penthouse,3
User_6,Popular Hollywood Boulevard Of Stars 2BR/BA Suite,1
User_6,Popular Hollywood Celebrity Suite,4
User_6,Popular Hollywood Fabulous Suite,1
User_6,Popular Hollywood Famous suite,4
User_6,Popular Hollywood Marilyn Monroe Suite,2
User_6,Popular Hollywood Prestige Suite,1
User_6,Popular Hollywood Rockstar Penthouse,2
User_6,Popular Hollywood Skyline View Penthouse,5
User_6,Popular Hollywood Spectacular Double King Suite,4
User_6,Popular Hollywood Upstairs Downstairs Penthouse,4
User_6,Popular Hollywood VIP Celebrity Penthouse,1
User_6,Popular Hollywood VIP Executive Suite,2
User_6,Popular Hollywood Views Massive Penthouse,2
User_6,Popular Hollywood Walk of Fame Penthouse,5
User_6,Popular Hollywood and The Grove Luxury Pavilion Resort Style Suite,5
User_6,Popular Private luxury Room in shared apartment in Hollywood,4
User_6,Popular Studio luxury Private apartment in Downtown Los Angeles,5
User_6,Popular The Grove Upscale Suite,1
User_6,Premier DTLA Convention Center Apartment,4
User_6,"Prime West Hollywood, Gorgeous & Renovated 2 Bed 2 Bath",3
User_6,Private Bedroom and Bathroom in Shared 2 Bedroom Apartment,5
User_6,Radisson Hotel Los Angeles Midtown at USC,4
User_6,Ramada by Wyndham Los Angeles/Downtown West,1
User_6,Ramada by Wyndham Marina del Rey,4
User_6,Regency Inn in Los Angeles,2
User_6,Republic Inn / Hollywood,3
User_6,Residence Inn by Marriott Beverly Hills,5
User_6,Residence Inn by Marriott Los Angeles L.A. LIVE,2
User_6,Residence Inn by Marriott Los Angeles LAX/Century Boulevard,1
User_6,Royal Pagoda Motel,2
User_6,Royal Palace Westwood Hotel,5
User_6,SIXTY Beverly Hills,5
User_6,"SLS Hotel, a Luxury Collection Hotel, Beverly Hills",5
User_6,"Santa Monica Duplex, 3 Bed 2 Bath",3
User_6,Sea Blue Hotel,2
User_6,Selby Ave Guest House,1
User_6,Shelter Hotel Los Angeles,1
User_6,Sheraton Grand Los Angeles,4
User_6,Sheraton Universal,2
User_6,Shore Hotel,3
User_6,Shutters On The Beach,2
User_6,Sirtaj Hotel,1
User_6,Spacious Town House - 2 Levels,3
User_6,Spotless Apartment in Santa Monica Beach 3,2
User_6,Step to the beach,4
User_6,Studio City Courtyard Hotel,3
User_6,Studio City Warm Apartment,1
User_6,Su Casa at Venice Beach,1
User_6,Sunburst Spa & Suites Motel,1
User_6,Sunset Boulevard Luxury Private Home Escape,3
User_6,Sunset Hilltop,3
User_6,Sunset Home,3
User_6,Sunset Marquis Hotel,4
User_6,"Sunset Strip 1-Bedroom with Balcony, Pool and Views",1
User_6,Sunset Tower Hotel,2
User_6,Super 8 by Wyndham Los Angeles-Culver City Area,1
User_6,Super Lovely Studio Apartment,1
User_6,Superior Suites,4
User_6,SureStay Collection by Best Western Saharan Hotel,2
User_6,The Beverly Hilton,4
User_6,The Charlie West Hollywood,1
User_6,The Culver Hotel,2
User_6,The Deluxe Oasis Apartment,3
User_6,The Dixie Hollywood,3
User_6,The Garland,3
User_6,The Grove Luxe Apartment,4
User_6,The Grove Luxury Suite,2
User_6,The Hollywood Roosevelt,5
User_6,The Hollywood Style Apartment,4
User_6,The Hotel Hollywood,4
User_6,The Jeremy Hotel West Hollywood,3
User_6,The Kinney - Venice Beach,5
User_6,The LINE Hotel,5
User_6,The London West Hollywood at Beverly Hills,3
User_6,The Los Angeles Athletic Club,5
User_6,The Mayfair Hotel,3
User_6,The Moment Hotel,2
User_6,The Orlando Hotel,1
User_6,The Peninsula Beverly Hills,5
User_6,"The Ritz-Carlton, Los Angeles L.A. Live",3
User_6,"The Ritz-Carlton, Marina del Rey",5
User_6,The Rose Hotel,1
User_6,"The Standard, Downtown LA",2
User_6,"The Standard, Hollywood",3
User_6,The Westin Bonaventure Hotel & Suites,3
User_6,The Westin Los Angeles Airport,4
User_6,The Willow,1
User_6,"Tilt Hotel Universal Hollywood, an Ascend Hotel Collection Member",2
User_6,Titta Inn,1
User_6,Tiverton Apartment Lofts,3
User_6,Top Floor Penthouse Living Like A Rockstar,4
User_6,Travelodge by Wyndham Culver City,1
User_6,Travelodge by Wyndham Santa Monica,4
User_6,Tuck Hotel,2
User_6,Two Bedroom near Boardwalk,3
User_6,USA Hostels Hollywood,2
User_6,Ultimate LA Vacation Hideaway w/ Private Pool,3
User_6,Unique house next tothe beach-Venice Beach-MDR,2
User_6,Upscale 2Bed 2Bath & Gated Parking,4
User_6,Urban 20 FT Two Level Loft,1
User_6,Urban DTLA Chic Stylish Suite,2
User_6,Urban DTLA Corporate Executive Suite,2
User_6,Urban DTLA Resort Style Flamingo Suite,1
User_6,Urban DTLA Top Level Penthouse,5
User_6,Urban DTLA Two Level Staples Center Loft,2
User_6,Urban DTLA VIP Penthouse with Pool Table,5
User_6,Urban Downtown 3br 3ba Sky Pool Table Penthouse,3
User_6,Urban Downtown LA Chanel Suite,5
User_6,Urban Downtown LA City View Penthouse,2
User_6,Urban Downtown LA Designer City Sky Suite,1
User_6,Urban Downtown LA Elegant Suite Los Angeles,5
User_6,Urban Downtown LA Floor To Ceiling Penthouse,1
User_6,Urban Downtown LA Luxury Resort Suite,2
User_6,Urban Downtown LA Modern Suite,5
User_6,Urban Downtown LA Moroccan Resort Suite,1
User_6,Urban Downtown LA Oasis Resort Suite,4
User_6,Urban Downtown LA Pool Table Penthouse,5
User_6,Urban Downtown LA Resort Style Suite,1
User_6,Urban Downtown LA Sapphire Suite,1
User_6,Urban Dtla Paradise Suite,2
User_6,Urban Dtla Two Level Fashion Loft,2
User_6,Urban Hollywood Blvd Dream Penthouse,3
User_6,Urban Hollywood Blvd Grammys Suite,4
User_6,Urban Hollywood Celebrity Suite,2
User_6,Urban Hollywood Chateau Suite,2
User_6,Urban Hollywood Glamour Suite,1
User_6,Urban Hollywood James Bond Suite,2
User_6,Urban Hollywood Memories Penthouse,4
User_6,Urban Hollywood Modern Penthouse,5
User_6,Urban Hollywood Oscars Suite,4
User_6,Urban Hollywood Tropicana Suite,4
User_6,Urban Hollywood Two Level Penthouse,2
User_6,Urban Hollywood Universal Studios Suite,4
User_6,Urban Two Level Bellagio Penthouse,4
User_6,VE Venice Guest House,3
User_6,Venice Beach House,3
User_6,Venice Beach Suites & Hotel,5
User_6,Venice Beach Vacation Condos,2
User_6,Venice Breeze Suites,4
User_6,Venice House on the Canals,5
User_6,Venice Style Studio Venice Beach,2
User_6,Venice Suites,5
User_6,Venice on the Beach Hotel,4
User_6,Viceroy L'Ermitage Beverly Hills,2
User_6,Viceroy Santa Monica,3
User_6,Villa Brasil Motel,4
User_6,Villa Delle Stelle,5
User_6,W Hollywood,4
User_6,W Los Angeles â West Beverly Hills,2
User_6,W. HOLLYWOOD CHARMING 2BR/2BT SUITE / Free Parking / Rooftop Pool,5
User_6,Waldorf Astoria Beverly Hills,1
User_6,Walk of Fame Apartment in Hollywood,1
User_6,Walk of Fame Hostel,4
User_6,Walk of Fame Suite in Hollywood,1
User_6,Walk to Convention Center Apartment,3
User_6,WeHo Bungalow with Private Garden,1
User_6,"WeHo Palace, 2 Bedroom 2 Full Bath",1
User_6,Wellworth Apartments,4
User_6,West Hollywood Guesthouse,5
User_6,West Hollywood Studio,3
User_6,Westwood Apartment 409W,1
User_6,Westwood Two Bedroom #1,2
User_6,Westwood Two Bedroom #2,2
User_6,Wilshire Experience Apartment,1
User_6,Wilshire Getaway Apartment,3
User_6,Wilshire Motel,1
User_6,Wingate by Wyndham Los Angeles Airport,4
User_7,2 Bedroom Celebrity Loft,3
User_7,24 Hours Motel,4
User_7,36 Story Amazing View Penthouse,2
User_7,AIR Venice on the Beach,4
User_7,AKA Beverly Hills,1
User_7,Abbot Kinney Apartment,2
User_7,Ace Hotel Downtown Los Angeles,1
User_7,Amazing 2bed/2 bath near the Grove,3
User_7,Amazing Apartment Hollywood Blvd 2bd/bth,1
User_7,Amazing Apartment in Santa Monica,5
User_7,Ambrose Hotel,1
User_7,American Hotel,1
User_7,Andaz West Hollywood-a concept by Hyatt,4
User_7,Angel City Spacious Apartment,4
User_7,Apartment North Mansfield Ave,4
User_7,Arroyo Vista Inn,5
User_7,Artist Home at Venice Beach - One Bedroom Oasis,2
User_7,Audrey House,3
User_7,Avalon Hotel Beverly Hills,5
User_7,BLVD Hotel & Suites,2
User_7,BRILLIANT HOME IN SANTA MONICA BEACH *23,5
User_7,Banana Bungalow,1
User_7,Bayside Hotel,1
User_7,Beautiful Large Duplex House at The GROVE | Free Parking,4
User_7,Beautiful Sunset in Santa Monica Beach *4,5
User_7,Bel Air Luxury Living,2
User_7,Bel Air Villa,2
User_7,Best Western Airport Plaza Inn,3
User_7,Best Western Burbank Airport Inn,5
User_7,Best Western Hollywood Plaza Inn,2
User_7,Best Western Plus Dragon Gate Inn,1
User_7,Best Western Plus Hollywood Hills Hotel,3
User_7,Best Western Plus Sunset Plaza Hotel,5
User_7,Best Western Royal Palace Inn & Suites,3
User_7,Beverly Hills / Cedars Sinai,3
User_7,Beverly Hills Celebrity Home,2
User_7,Beverly Hills Guest House,4
User_7,Beverly Hills Marriott,4
User_7,Beverly Hills Plaza Hotel,3
User_7,Beverly Hills Spanish Apartment,2
User_7,Beverly Laurel Motor Hotel,5
User_7,Big & Beautiful 3Bedroom Apt in Marina Del Rey,3
User_7,Bluetiful Apartment Near to convention center,5
User_7,Boutique 444 Venice Beach,5
User_7,Boutique Citrus Apartments,1
User_7,Boutique Hollywood,1
User_7,Brentwood Family home,2
User_7,Brentwood Inn,1
User_7,Bungalows at Marina del Rey/ Venice Beach,4
User_7,CALIFORNIA Deluxe Suite | 2BD/2BT | FREE PARKING | POOL !,5
User_7,Cal Mar Hotel Suites,1
User_7,Carlyle Inn,1
User_7,Casa Del Mar,3
User_7,Century Park Hotel LA,1
User_7,"Channel Road Inn, A Four Sisters Inn",2
User_7,Charlie Chaplin Historic Hollywood Home,5
User_7,Charming and Lovely apt!,2
User_7,Chateau Marmont,2
User_7,Chic 2 Bedroom/2 Bathroom Suite at the Beach,3
User_7,Chic Hollywood home - central to everything,4
User_7,Chic and Charming 1 bdr,3
User_7,Comfort Inn & Suites Near Universal - North Hollywood â Burbank,4
User_7,Comfort Inn Los Angeles near Hollywood,1
User_7,Comfort Inn Near Old Town Pasadena in Eagle Rock CA,1
User_7,Comfort Inn Santa Monica - West Los Angeles,4
User_7,Comforting Hollywood Getaway,2
User_7,Contemporary Apartment in Downtown LA,4
User_7,Courtyard Los Angeles Westside,4
User_7,Courtyard by Marriott Los Angeles L.A. LIVE,3
User_7,Courtyard by Marriott Los Angeles LAX / Century Boulevard,1
User_7,Courtyard by Marriott Santa Monica,4
User_7,Cozy Silver Lake Getaway,2
User_7,Crescent Hotel,1
User_7,Crowne Plaza Los Angeles International Airport,5
User_7,DOWNTOWN L.A. 36 Story Breath Taking View Penthouse,5
User_7,DOWNTOWN L.A. SKY VIEW PENTHOUSE & 4 BEDS,5
User_7,DTLA Convention Center Stylish Apartment,2
User_7,DTLA Convention Center Suite,5
User_7,DTLA Staples Center Suite,3
User_7,Desert Heaven - Guest House,4
User_7,Double Suite in Santa Monica,5
User_7,DoubleTree Suites by Hilton Santa Monica,5
User_7,DoubleTree by Hilton Hotel Los Angeles - Westside,1
User_7,Doubletree by Hilton Los Angeles Downtown,2
User_7,Downtown Celebrity Suite Near Staples Center,3
User_7,Downtown Cosmopolitan Suites,4
User_7,Downtown Highrise Luxury Living,5
User_7,Downtown Juno Apartment,3
User_7,Downtown L.A. Resort Comfort Life and 4Beds,3
User_7,Downtown LA 3-Bedroom Pool Suite #1,3
User_7,Downtown LA 5 Beds Penthouse Pool,5
User_7,Downtown LA 5Beds Spectacular Pool,2
User_7,Downtown LA 5bed Royal Penthouse,4
User_7,Downtown LA 5beds Entertainer Pool,5
User_7,Downtown LA Brilliant 5 Beds Pool,4
User_7,Downtown LA City View Suite,3
User_7,Downtown LA Clean and Cozy Suite,2
User_7,Downtown LA Convention Center Apartment,5
User_7,Downtown LA Convention Center Elite Apartment,5
User_7,Downtown LA Convention Center Suite,3
User_7,Downtown LA Elegant 2BR Pool Suite,5
User_7,Downtown LA Gorgeous Resort Style Suite,4
User_7,Downtown LA Live Suites,2
User_7,Downtown LA Luxe Staples Center Suite,3
User_7,Downtown LA Mandarin Resort Style Suite,5
User_7,Downtown LA Modern Home Staples Center,5
User_7,Downtown LA Modern Staples Center Suite,4
User_7,Downtown LA Paradise Resort Suite,5
User_7,Downtown LA Serene Penthouse,5
User_7,Downtown LA VIP Resort Apartment,3
User_7,Downtown Los Angeles 5bed Splendid,3
User_7,Downtown Los Angeles Deluxe Penthouse,4
User_7,Downtown Los Angeles Luxury 3-bedroom Pool Suite,2
User_7,Downtown Mansion Hostel,1
User_7,Downtown Oasis in DTLA,5
User_7,Downtown Venus Apartment,1
User_7,Downtown Victorian PH 6Beds W Pools,2
User_7,Dresden B & B,2
User_7,Dunes Inn - Sunset,4
User_7,EXQUISITE MARINA 2BDR SUITE WITH BALCONY & RELAXING VIEWS,1
User_7,East West Comfort: Downtown LA Artistic Apartments,2
User_7,East West Comfort: Hollywood Walk of Fame Apartments,1
User_7,East West Comfort: Studio City Universal Apartments,4
User_7,El Royale Hotel - Near Universal Studios Hollywood,5
User_7,Elaine's Hollywood Bed & Breakfast,3
User_7,Elan Hotel,4
User_7,Encore Motel,2
User_7,Epic Downtown Apartment,3
User_7,Executive Celebrity Suites,2
User_7,Executive Lifestyle Apartment,2
User_7,Fabulous Apartment in GLENDON Next to UCLA Los Angeles *21,1
User_7,Fabulous Apt Walk to Santa Monica Beach 17,3
User_7,Fabulous Walk of Fame Apartment in Hollywood,4
User_7,Fairmont Miramar Hotel & Bungalows,5
User_7,Farmer's Daughter Hotel,1
User_7,Four Points by Sheraton Los Angeles International Airport,5
User_7,Four Points by Sheraton Los Angeles Westside,4
User_7,Four Seasons Hotel Los Angeles at Beverly Hills,3
User_7,Franklin Tower,4
User_7,Freehand Los Angeles,5
User_7,Friendship Motor Inn,3
User_7,Fully Furnished Apt in LA Downtown,2
User_7,Fully furnished apartment in la close to Beverly Hills,4
User_7,Garden Cottage B&B,3
User_7,Gateway Hotel Santa Monica,1
User_7,Ginosi Downtown Apartel,1
User_7,Ginosi Metropolitan Apartel,4
User_7,Global Luxury Suites at Figueroa Street,4
User_7,Global Luxury Suites at Marina Del Rey,5
User_7,Global Luxury Suites at Wilshire,1
User_7,"Gorgeous Bungalow walk to Universal Studios, Hollywood",3
User_7,Gorgeous and Renovated Apartment Near Hollywood Blvd,5
User_7,Grand Suites,5
User_7,Groovy 2-Bedroom Condo with Terrace,5
User_7,"H Hotel Los Angeles, Curio Collection By Hilton",5
User_7,HI Los Angeles - Santa Monica Hostel,3
User_7,"HUGE AND STYLISH 2 BDR APARTMENT, BEST LOCATION IN LA",5
User_7,"Hampton Inn & Suites Los Angeles/Hollywood, CA",3
User_7,Hampton Inn & Suites Santa Monica,1
User_7,Heaven on Hollywood Furnished Apartments,5
User_7,Highland Gardens Hotel,4
User_7,Hilgard House Westwood Village,4
User_7,Hilton Garden Inn Los Angeles / Hollywood,3
User_7,Hilton Garden Inn Los Angeles Marina Del Rey,4
User_7,Hilton Los Angeles Airport,3
User_7,Hilton Los Angeles-Universal City,3
User_7,Holiday Inn Express Hollywood Walk of Fame,4
User_7,Holiday Inn Express Los Angeles LAX Airport,5
User_7,Holiday Inn Express West Los Angeles,4
User_7,Holiday Inn Los Angeles - LAX Airport,1
User_7,Hollywood 2Bed 2Bath,2
User_7,Hollywood 4Beds Los Angeles #1 Pool,1
User_7,Hollywood 5 Beds Famous Awards Pool,1
User_7,Hollywood 6 Beds Superstar Pool,1
User_7,Hollywood 6 beds Vip Pool Suite,1
User_7,Hollywood 7 Bed Penthouse Superstar,2
User_7,Hollywood Bed & Breakfast,5
User_7,Hollywood Bellucci Apartment,5
User_7,Hollywood Blvd Exclusive Apartment,1
User_7,Hollywood Blvd Plush Apartment,3
User_7,Hollywood Blvd Stars Suite,2
User_7,Hollywood Blvd Walk of Fame Apartment,4
User_7,Hollywood Celebrity Hotel,3
User_7,Hollywood City Inn,5
User_7,Hollywood Downtowner Inn,1
User_7,Hollywood Glamourous Apartment,1
User_7,Hollywood Grand Apartment,1
User_7,Hollywood Hills Spanish,2
User_7,Hollywood Hills Suites,3
User_7,Hollywood Historic Hotel,1
User_7,Hollywood Hot Spot Condo,3
User_7,Hollywood Hotel - The Hotel of Hollywood Near Universal Studios,3
User_7,Hollywood Inn Express North,1
User_7,Hollywood Inn Express South,3
User_7,Hollywood Loft,3
User_7,Hollywood Luxury Suite * 5 beds + Parking,5
User_7,Hollywood Megastar 5 beds 2-BR pool,4
User_7,Hollywood Orchid Suites,4
User_7,Hollywood Private Bungalow,3
User_7,Hollywood Retreat,3
User_7,Hollywood Shine B&B,5
User_7,Hollywood Sign View 5,2
User_7,Hollywood Spring Deluxe,1
User_7,Hollywood Tower Apartel,5
User_7,Hollywood Walk of Fame 5beds Studio,4
User_7,Hollywood Walk of Fame Apartment,5
User_7,Hollywood Walk of Fame!,1
User_7,Hollywood and Sunset Furnished Apartments,2
User_7,Hotel Angeleno,5
User_7,Hotel Aventura,2
User_7,Hotel Bel-Air,3
User_7,Hotel Erwin,5
User_7,Hotel Hwood Near the Sunset Strip,4
User_7,Hotel Indigo - Los Angeles Downtown,2
User_7,Hotel MDR Marina del Rey- a DoubleTree by Hilton,1
User_7,Hotel Normandie - Los Angeles,5
User_7,Hotel Shangri-La,4
User_7,Huntley Santa Monica Beach,1
User_7,Hyatt Regency Los Angeles International Airport,1
User_7,Inn at Playa del Rey,3
User_7,InterContinental Los Angeles Century City at Beverly Hills,3
User_7,JW Marriott Los Angeles L.A. LIVE,4
User_7,Jamaica Bay Inn,4
User_7,Jolly Roger Hotel,5
User_7,Kimpton Everly Hotel,1
User_7,Kimpton Hotel Palomar Los Angeles Beverly Hills,1
User_7,Kimpton Hotel Wilshire,3
User_7,Kimpton La Peer Hotel,4
User_7,Kings Home,2
User_7,Knights Inn Los Angeles Central / Convention Center Area,3
User_7,L.A. CITY LIFE HIGHRISE VIEWS - 5 BEDS,5
User_7,LA Clean and Comfy Suite,3
User_7,LA Deluxe Suite at The Grove Mall,5
User_7,LA LAX Teresa B&B,3
User_7,LA Luxury Suite at The Grove | 2BR&2BT | Pool | Free Parking,5
User_7,LA Paradise Retreat Amazing Location,5
User_7,LA Villa close to Little Tokyo,4
User_7,LEVEL Furnished Living Suites Downtown Los Angeles,3
User_7,La Quinta Inn & Suites LAX,1
User_7,Le Meridien Delfina Santa Monica,2
User_7,Le Parc Suite Hotel,4
User_7,Lexen Hotel - Hollywood,3
User_7,Living The LA Dream 2 bed 2 bath,4
User_7,Living the Dream in Hollywood,1
User_7,Location For Vacation Hollywood Luxury Apartment,3
User_7,Loews Hollywood Hotel,3
User_7,Loews Santa Monica Beach Hotel,1
User_7,Loft on Hollywood Walk of Fame,5
User_7,Los Angeles 3 Bed Ace Pool Suite,1
User_7,Los Angeles Airport Marriott,1
User_7,Los Angeles RoomRentals near USC,5
User_7,Los Stylish Apartment Nice Area DTLA,2
User_7,Luxe City Center Hotel,2
User_7,Luxe Rodeo Drive Hotel,3
User_7,Luxe Sunset Boulevard Hotel,4
User_7,Luxury Apartment Near Staples Center,1
User_7,"Luxury Apartment with pool, by the Pacific Ocean",4
User_7,Luxury Apartments Near the Grove,3
User_7,Luxury Apartments in Downtown LA,3
User_7,Luxury Condo with Parking,5
User_7,Luxury Downtown Vacation Home with Parking,4
User_7,Luxury Home In The Heart of LA,3
User_7,Luxury Private 2 bedroom Condo,4
User_7,Luxury Studio Next to LA Live,5
User_7,Luxury Suite in The Heart of Hollywood,5
User_7,"Luxury, Hollywood Experience",2
User_7,"Luxury, Hollywood Walk of Fame",5
User_7,Magic Castle Hotel,4
User_7,Mama Shelter Los Angeles,4
User_7,"Marina Del Rey/Venice 2 Bed, 2 Bath. Pool, Gym",4
User_7,Marina Studio by the Venice Beach,3
User_7,Marina Vacation Rentals,5
User_7,Marina del Rey Hotel,4
User_7,Mayumi,2
User_7,Melorese PH Loft,2
User_7,Melrose Apartment # 18,1
User_7,Mid City 3 Bedroom 3 Bathroom 5 Queen Beds,3
User_7,Millennium Biltmore Los Angeles,4
User_7,Miyako Hotel Los Angeles,4
User_7,Modern 3 bedrooms 2 bathrooms Mid City,2
User_7,Modern Living,3
User_7,Modern Star Apartments,4
User_7,Mondrian Los Angeles in West Hollywood,3
User_7,Montage Beverly Hills,2
User_7,Montrose West Hollywood,5
User_7,Mosaic Hotel,1
User_7,Mr C Beverly Hills,1
User_7,NEW! LUXURY SUITE with Parking!,3
User_7,"New Luxury DT LA Apt- Pool, Gym, Staple center",3
User_7,O Hotel,4
User_7,Oakwood Toluca Hills,5
User_7,Ocean Park Hotel,2
User_7,Ocean Style Studio Venice Beach,5
User_7,Ocean Suites - Coral,1
User_7,Ocean Suites - Ocean,3
User_7,Ocean Suites - Pier,2
User_7,Ocean Suites - Sail,5
User_7,Ocean Suites - Sand,4
User_7,Ocean Suites - Shell,1
User_7,Ocean Suites - Sunset,1
User_7,Ocean View Hotel,1
User_7,Oceana Beach Club Hotel,1
User_7,Omni Los Angeles Hotel California Plaza,3
User_7,Orange Drive Hostel,4
User_7,Palihotel Melrose,4
User_7,Palihouse West Hollywood,3
User_7,Pelham Apartment 8,2
User_7,Penthouse Highrise,4
User_7,Penthouse Los Angeles Convention Resort Suite Pool,2
User_7,Penthouse with a Stunning Hollywood View,3
User_7,Petit Ermitage,2
User_7,Plaza la Reina,2
User_7,PodShare Los Feliz,3
User_7,PodShare Venice,4
User_7,Popular Audrey Hepburns Hollywood Suites,5
User_7,Popular DTLA Designer Suite,1
User_7,Popular DTLA Designer Suite With Massive Views,5
User_7,Popular Downtown LA Bellagio Resort Suite,3
User_7,Popular Downtown LA Extravagant Suite,2
User_7,Popular Downtown LA Governor Suite,1
User_7,Popular Downtown LA Luxury Palazzo Resort Style Suite,2
User_7,Popular Downtown LA Mediterranean View Penthouse,1
User_7,Popular Downtown LA Parlor Resort Style Suite,1
User_7,Popular Downtown LA Platinum Resort Style Suite,5
User_7,Popular Downtown LA Presidential Pool Table High Rise,5
User_7,Popular Downtown LA Spectacular Suite,1
User_7,Popular Downtown LA Splendid Suite,1
User_7,Popular Downtown LA VIP Modern High Rise Suite,3
User_7,Popular Downtown LA Venetian Resort Style Suite,4
User_7,Popular Downtown Los Angeles Luxurious Resort Suite,1
User_7,Popular Hollywood Blvd 2BR/BA Oscars,2
User_7,Popular Hollywood Blvd Deluxe Suite,5
User_7,Popular Hollywood Blvd Gorgeous Penthouse,1
User_7,Popular Hollywood Blvd James Dean Suite,5
User_7,Popular Hollywood Blvd Luxury Penthouse,4
User_7,Popular Hollywood Blvd Magnificent Suite,5
User_7,Popular Hollywood Blvd Majestic Suite,4
User_7,Popular Hollywood Blvd Modern Suite,2
User_7,Popular Hollywood Blvd Plush Suite,3
User_7,Popular Hollywood Blvd Premier Suite,5
User_7,Popular Hollywood Blvd Shining Suite,4
User_7,Popular Hollywood Blvd Superstar Suite,3
User_7,Popular Hollywood Blvd Two Story Suite,3
User_7,Popular Hollywood Blvd View Penthouse,1
User_7,Popular Hollywood Boulevard Of Stars 2BR/BA Suite,3
User_7,Popular Hollywood Celebrity Suite,1
User_7,Popular Hollywood Fabulous Suite,4
User_7,Popular Hollywood Marilyn Monroe Suite,3
User_7,Popular Hollywood Presidential Penthouse,4
User_7,Popular Hollywood Prestige Suite,4
User_7,Popular Hollywood Rockstar Penthouse,4
User_7,Popular Hollywood Skyline View Penthouse,3
User_7,Popular Hollywood Spectacular Double King Suite,2
User_7,Popular Hollywood VIP Celebrity Penthouse,4
User_7,Popular Hollywood VIP Executive Suite,3
User_7,Popular Hollywood Walk of Fame Penthouse,3
User_7,Popular Hollywood and The Grove Luxury Pavilion Resort Style Suite,3
